id,property_type,adress,neighborhood,city,price,sq_m_built,sq_m_floor_area,n_bedrooms,bathrooms,floor_y,year_built,exterior_x,lift_x,terrace,balcony,second hand,needs renovating,parking,swimming pool,garden,air conditioning,heating,central_heating,heating_type,consumption_in_mkw/m2_year,emissions_in_kgco2/m2_year,orientation,description
104098743,Flat / apartment,"calle de Sant Antoni Maria Claret, 215",El Guinardó,Barcelona,365000.0,100,,4,2,2,,True,True,False,False,True,False,False,False,False,True,True,individual,natural,210.0,48.0,north,"Exterior property of 100 m² in good condition 1 minute from the Hospital de Sant Pau.Located on a 2nd real floor with a lift and distributed in 4 bedrooms (3 doubles and 1 medium) with the possibility of making a 5th bedroom, kitchen, bathroom with shower, toilet (possibility of converting it into a bathroom), 21 m² living room and hall.It has aluminum windows with thermal break, stoneware floors, heating in all rooms and air conditioning.The property faces outside.COMMUNICATIONMetro stations: Hospital Sant Pau - L4/ Camp de l´Arpa L5.Daytime bus stops: 19, 39, 47, 117, 191, 192, D50, D40, V23, V25, H6, H8Night bus stops: N1, N4, N6Very good location, next to HOSPITAL SANT PAU. Close to the CAP (Primary Care Center P. Maragall), GUINARDÓ MARKET, GUINARDÓ PARK and good accessibility to the Guinardó roundabout.Garden areas, schools, theaters, libraries, sports centers, gymsNurseries (0-3 years): Annia Children's Home, Guinyolet Children's Home, Municipal Infant School: Camp de arpa, Guinardó Municipal Infant School, Pumbi Children's Home, Flores de mayo Children's Home, Liceo Castro de la Peña, Montserrat Municipal Infant School.Infant-Primary Education Schools: Hospital de la Santa Cruz y San Pablo school for children, Antoni Balmanya school, Emili Juncadella school, Liceo Castro de la Peña, Guinardó Educational Center, Estrella - Guinardó school, Torrent Melis school, Miralletes school, Ramon Llull Center, Pompeu Fabra School.Secondary schools: Hospital de la Santa Cruz y San Pablo school for children, Liceo Castro de la Peña, Guinardó Educational Center, Ramon Llull Center.Universities: Institute of Educational Sciences of the Autonomous University of Barcelona Sant Pau coeducation program, Hospital de la Santa Cruz y San Pablo Research Institute, Blanquerna Faculty of Health Sciences.Vocational training: Moisès Broggi Institute, Pàlcam Educational Center, Granja-Escuela Sinai.Libraries: Camp de l'arpa - Caterina Albert Library, Biblioteca -Fundación Puigverd.Sports centers: Guinardó Municipal Sports Center, DIR Maragall.Tecnocasa, the real estate specialist in Horta-Guinardó and Kìron, credit intermediaries who will get you a mortgage with the best conditions, work together to help you buy and sell your home or premises in the neighborhood. Ask for a free valuation of your flat, or get the best fixed, mixed or variable mortgage on the market, we take care of finding the financing for your home according to your current possibilities without obligation!"
104098743,Flat / apartment,"calle de Sant Antoni Maria Claret, 215",El Guinardó,Barcelona,365000.0,100,,4,2,2,,True,True,False,False,True,False,False,False,False,True,True,individual,natural,210.0,48.0,north,"Exterior property of 100 m² in good condition 1 minute from the Hospital de Sant Pau.Located on a 2nd real floor with a lift and distributed in 4 bedrooms (3 doubles and 1 medium) with the possibility of making a 5th bedroom, kitchen, bathroom with shower, toilet (possibility of converting it into a bathroom), 21 m² living room and hall.It has aluminum windows with thermal break, stoneware floors, heating in all rooms and air conditioning.The property faces outside.COMMUNICATIONMetro stations: Hospital Sant Pau - L4/ Camp de l´Arpa L5.Daytime bus stops: 19, 39, 47, 117, 191, 192, D50, D40, V23, V25, H6, H8Night bus stops: N1, N4, N6Very good location, next to HOSPITAL SANT PAU. Close to the CAP (Primary Care Center P. Maragall), GUINARDÓ MARKET, GUINARDÓ PARK and good accessibility to the Guinardó roundabout.Garden areas, schools, theaters, libraries, sports centers, gymsNurseries (0-3 years): Annia Children's Home, Guinyolet Children's Home, Municipal Infant School: Camp de arpa, Guinardó Municipal Infant School, Pumbi Children's Home, Flores de mayo Children's Home, Liceo Castro de la Peña, Montserrat Municipal Infant School.Infant-Primary Education Schools: Hospital de la Santa Cruz y San Pablo school for children, Antoni Balmanya school, Emili Juncadella school, Liceo Castro de la Peña, Guinardó Educational Center, Estrella - Guinardó school, Torrent Melis school, Miralletes school, Ramon Llull Center, Pompeu Fabra School.Secondary schools: Hospital de la Santa Cruz y San Pablo school for children, Liceo Castro de la Peña, Guinardó Educational Center, Ramon Llull Center.Universities: Institute of Educational Sciences of the Autonomous University of Barcelona Sant Pau coeducation program, Hospital de la Santa Cruz y San Pablo Research Institute, Blanquerna Faculty of Health Sciences.Vocational training: Moisès Broggi Institute, Pàlcam Educational Center, Granja-Escuela Sinai.Libraries: Camp de l'arpa - Caterina Albert Library, Biblioteca -Fundación Puigverd.Sports centers: Guinardó Municipal Sports Center, DIR Maragall.Tecnocasa, the real estate specialist in Horta-Guinardó and Kìron, credit intermediaries who will get you a mortgage with the best conditions, work together to help you buy and sell your home or premises in the neighborhood. Ask for a free valuation of your flat, or get the best fixed, mixed or variable mortgage on the market, we take care of finding the financing for your home according to your current possibilities without obligation!"
104098743,Flat / apartment,"calle de Sant Antoni Maria Claret, 215",El Guinardó,Barcelona,365000.0,100,,4,2,2,,True,True,False,False,True,False,False,False,False,True,True,individual,natural,210.0,48.0,north,"Exterior property of 100 m² in good condition 1 minute from the Hospital de Sant Pau.Located on a 2nd real floor with a lift and distributed in 4 bedrooms (3 doubles and 1 medium) with the possibility of making a 5th bedroom, kitchen, bathroom with shower, toilet (possibility of converting it into a bathroom), 21 m² living room and hall.It has aluminum windows with thermal break, stoneware floors, heating in all rooms and air conditioning.The property faces outside.COMMUNICATIONMetro stations: Hospital Sant Pau - L4/ Camp de l´Arpa L5.Daytime bus stops: 19, 39, 47, 117, 191, 192, D50, D40, V23, V25, H6, H8Night bus stops: N1, N4, N6Very good location, next to HOSPITAL SANT PAU. Close to the CAP (Primary Care Center P. Maragall), GUINARDÓ MARKET, GUINARDÓ PARK and good accessibility to the Guinardó roundabout.Garden areas, schools, theaters, libraries, sports centers, gymsNurseries (0-3 years): Annia Children's Home, Guinyolet Children's Home, Municipal Infant School: Camp de arpa, Guinardó Municipal Infant School, Pumbi Children's Home, Flores de mayo Children's Home, Liceo Castro de la Peña, Montserrat Municipal Infant School.Infant-Primary Education Schools: Hospital de la Santa Cruz y San Pablo school for children, Antoni Balmanya school, Emili Juncadella school, Liceo Castro de la Peña, Guinardó Educational Center, Estrella - Guinardó school, Torrent Melis school, Miralletes school, Ramon Llull Center, Pompeu Fabra School.Secondary schools: Hospital de la Santa Cruz y San Pablo school for children, Liceo Castro de la Peña, Guinardó Educational Center, Ramon Llull Center.Universities: Institute of Educational Sciences of the Autonomous University of Barcelona Sant Pau coeducation program, Hospital de la Santa Cruz y San Pablo Research Institute, Blanquerna Faculty of Health Sciences.Vocational training: Moisès Broggi Institute, Pàlcam Educational Center, Granja-Escuela Sinai.Libraries: Camp de l'arpa - Caterina Albert Library, Biblioteca -Fundación Puigverd.Sports centers: Guinardó Municipal Sports Center, DIR Maragall.Tecnocasa, the real estate specialist in Horta-Guinardó and Kìron, credit intermediaries who will get you a mortgage with the best conditions, work together to help you buy and sell your home or premises in the neighborhood. Ask for a free valuation of your flat, or get the best fixed, mixed or variable mortgage on the market, we take care of finding the financing for your home according to your current possibilities without obligation!"
104098743,Flat / apartment,"calle de Sant Antoni Maria Claret, 215",El Guinardó,Barcelona,365000.0,100,,4,2,2,,True,True,False,False,True,False,False,False,False,True,True,individual,natural,210.0,48.0,north,"Exterior property of 100 m² in good condition 1 minute from the Hospital de Sant Pau.Located on a 2nd real floor with a lift and distributed in 4 bedrooms (3 doubles and 1 medium) with the possibility of making a 5th bedroom, kitchen, bathroom with shower, toilet (possibility of converting it into a bathroom), 21 m² living room and hall.It has aluminum windows with thermal break, stoneware floors, heating in all rooms and air conditioning.The property faces outside.COMMUNICATIONMetro stations: Hospital Sant Pau - L4/ Camp de l´Arpa L5.Daytime bus stops: 19, 39, 47, 117, 191, 192, D50, D40, V23, V25, H6, H8Night bus stops: N1, N4, N6Very good location, next to HOSPITAL SANT PAU. Close to the CAP (Primary Care Center P. Maragall), GUINARDÓ MARKET, GUINARDÓ PARK and good accessibility to the Guinardó roundabout.Garden areas, schools, theaters, libraries, sports centers, gymsNurseries (0-3 years): Annia Children's Home, Guinyolet Children's Home, Municipal Infant School: Camp de arpa, Guinardó Municipal Infant School, Pumbi Children's Home, Flores de mayo Children's Home, Liceo Castro de la Peña, Montserrat Municipal Infant School.Infant-Primary Education Schools: Hospital de la Santa Cruz y San Pablo school for children, Antoni Balmanya school, Emili Juncadella school, Liceo Castro de la Peña, Guinardó Educational Center, Estrella - Guinardó school, Torrent Melis school, Miralletes school, Ramon Llull Center, Pompeu Fabra School.Secondary schools: Hospital de la Santa Cruz y San Pablo school for children, Liceo Castro de la Peña, Guinardó Educational Center, Ramon Llull Center.Universities: Institute of Educational Sciences of the Autonomous University of Barcelona Sant Pau coeducation program, Hospital de la Santa Cruz y San Pablo Research Institute, Blanquerna Faculty of Health Sciences.Vocational training: Moisès Broggi Institute, Pàlcam Educational Center, Granja-Escuela Sinai.Libraries: Camp de l'arpa - Caterina Albert Library, Biblioteca -Fundación Puigverd.Sports centers: Guinardó Municipal Sports Center, DIR Maragall.Tecnocasa, the real estate specialist in Horta-Guinardó and Kìron, credit intermediaries who will get you a mortgage with the best conditions, work together to help you buy and sell your home or premises in the neighborhood. Ask for a free valuation of your flat, or get the best fixed, mixed or variable mortgage on the market, we take care of finding the financing for your home according to your current possibilities without obligation!"
104098743,Flat / apartment,"calle de Sant Antoni Maria Claret, 215",El Guinardó,Barcelona,365000.0,100,,4,2,2,,True,True,False,False,True,False,False,False,False,True,True,individual,natural,210.0,48.0,north,"Exterior property of 100 m² in good condition 1 minute from the Hospital de Sant Pau.Located on a 2nd real floor with a lift and distributed in 4 bedrooms (3 doubles and 1 medium) with the possibility of making a 5th bedroom, kitchen, bathroom with shower, toilet (possibility of converting it into a bathroom), 21 m² living room and hall.It has aluminum windows with thermal break, stoneware floors, heating in all rooms and air conditioning.The property faces outside.COMMUNICATIONMetro stations: Hospital Sant Pau - L4/ Camp de l´Arpa L5.Daytime bus stops: 19, 39, 47, 117, 191, 192, D50, D40, V23, V25, H6, H8Night bus stops: N1, N4, N6Very good location, next to HOSPITAL SANT PAU. Close to the CAP (Primary Care Center P. Maragall), GUINARDÓ MARKET, GUINARDÓ PARK and good accessibility to the Guinardó roundabout.Garden areas, schools, theaters, libraries, sports centers, gymsNurseries (0-3 years): Annia Children's Home, Guinyolet Children's Home, Municipal Infant School: Camp de arpa, Guinardó Municipal Infant School, Pumbi Children's Home, Flores de mayo Children's Home, Liceo Castro de la Peña, Montserrat Municipal Infant School.Infant-Primary Education Schools: Hospital de la Santa Cruz y San Pablo school for children, Antoni Balmanya school, Emili Juncadella school, Liceo Castro de la Peña, Guinardó Educational Center, Estrella - Guinardó school, Torrent Melis school, Miralletes school, Ramon Llull Center, Pompeu Fabra School.Secondary schools: Hospital de la Santa Cruz y San Pablo school for children, Liceo Castro de la Peña, Guinardó Educational Center, Ramon Llull Center.Universities: Institute of Educational Sciences of the Autonomous University of Barcelona Sant Pau coeducation program, Hospital de la Santa Cruz y San Pablo Research Institute, Blanquerna Faculty of Health Sciences.Vocational training: Moisès Broggi Institute, Pàlcam Educational Center, Granja-Escuela Sinai.Libraries: Camp de l'arpa - Caterina Albert Library, Biblioteca -Fundación Puigverd.Sports centers: Guinardó Municipal Sports Center, DIR Maragall.Tecnocasa, the real estate specialist in Horta-Guinardó and Kìron, credit intermediaries who will get you a mortgage with the best conditions, work together to help you buy and sell your home or premises in the neighborhood. Ask for a free valuation of your flat, or get the best fixed, mixed or variable mortgage on the market, we take care of finding the financing for your home according to your current possibilities without obligation!"
102873001,Penthouse,"calle Villar, 62",El Guinardó,Barcelona,556500.0,111,,3,2,3,,True,True,True,True,False,False,False,False,False,False,True,,,,,,"Villar 62 is presented as a unique opportunity to live in the popular neighborhood of El Guinardó that stands out for its ability to offer modernity, well-being and comfort.The development has few homes, which makes it a very cozy, quiet and familiar space.The interior design of this promotion is unique and personalized, every detail has been carefully designed to create a warm and functional environment.The luxurious apartments in this development offer 1 or 3 bedrooms, always accompanied by a large open living-dining room that connects with the previously equipped kitchen.The penthouses and ground floors are family residential spaces with a large outdoor space, being able to take in the fresh air in a space greater than 40 m².In addition, the design is designed to optimize modularity, spaces and use.All homes are designed so that the distribution of the rooms favors the feeling of spaciousness of the complex and enhances the interior social spaces to make it as welcoming as possible.In this project, priority has been given to achieving the most sustainable and ecological homes possible, raising the criteria of sustainability and eco-efficiency to the highest standards, obtaining the “A” energy efficiency certificate.The orientation of the property guarantees constant luminosity that bathes the interior spaces with pleasant natural light.The development has an elevator and is suitable for people with reduced mobility, in addition to enjoying all the comforts and features to enjoy your home: equipped kitchens, hot-cold air conditioning, and the possibility of customizing finishes and high-quality extras.For greater comfort, VILLAR 62 will have 8 parking spaces in the basement of the building, being spacious and easy to maneuver, connected to the same elevator in the building.As far as the location is concerned, enjoy an unbeatable connection thanks to the wonderful landscape of El Guinardó, where urban life is combined with parks and green squares creating spaces of tranquility such as the Parque del Guinardó, which enjoys excellent panoramic views of the entire district.In addition, you can find a wide variety of shops, restaurants, fashion stores, public transport (metro L4 and L5) and essential services such as a CAP 300 meters from the property."
101704202,Flat / apartment,avenida de la Mare de Déu de Montserrat,El Guinardó,Barcelona,159900.0,58,54.0,2,1,1,,True,False,False,False,True,True,False,False,False,False,True,,,336.0,71.0,,"58m² built flat for sale in Avenida Mare de Déu de Montserrat, in Horta.First real floor in a building without a lift.It has 3 bedrooms: 1 double bedroom and 2 single bedrooms, both with ventilation to the interior patio of the block.Living-dining room to the interior patio of the block.Independent kitchen with gas, connected to a small gallery with space for a washing machine.It has a complete bathroom with a sink, toilet and a small bathtub.Ceramic tile floors.Flat to be renovated.Community expenses: amount to be specified.IBI: amount to be specified.Public transport: Guinardó Hospital Sant Pau metro stop (L4), Maragall (L5). Extensive bus network in the area."
102427804,Flat / apartment,calle d'Amèrica,El Guinardó,Barcelona,187000.0,54,,3,2,0,1940.0,False,True,True,False,True,True,False,False,False,False,False,no,,199.0,51.0,,"Fantastic Apartment in Barcelona, C/ d'Amèrica Jto with C/ de Sant Antoni María Claret of 54 m2 approx. Distributed in.- 3 rooms- 2 full bathrooms- Living room with access to interior patio- Independent kitchen- Estate with ElevatorApartment in a very good Guinardó area, Hospital de Sant Pau, Finca in very good condition, stairs and common areas, and facade, ground floor. With easy access to the Camp de l'Arpa Metro station, Guinardó | Sant Pau Hospital, Sant Pau | Two of Maig Apartment to Renovate."
102820417,Studio flat,El Guinardó,Horta Guinardó,Barcelona,155000.0,55,,0,1,1,,False,False,False,False,True,False,False,False,False,False,True,,,,,,"""."
104023278,Flat / apartment,Federico García Lorca,Canyelles,Barcelona,225000.0,104,81.0,4,2,7,1974.0,True,True,False,False,True,False,False,False,False,False,True,individual,natural,159.0,33.0,,"APARTMENT FOR SALE IN FEDERICO GARCIA STREET LORCAApartment of 104 meters built according to cadastre, 81 useful meters according to cadastre with 4 bedrooms, 1 bathroom and 1 toilet, without furniture and without appliances. The house has a perfect distribution, since the day area is separated with the hall, living room, kitchen and the night area with the bedrooms and bathrooms. Large outdoor living room with views of the street and afternoon sun.This exclusive property of the APIALIA group.DON'T HESITATE ANY MORE AND CALL NOW!"
104026958,Flat / apartment,calle de Federico García Lorca,Canyelles,Barcelona,225000.0,104,81.0,4,2,7,1974.0,False,True,False,False,True,False,False,False,False,False,True,individual,natural,159.0,33.0,,"Let yourself be enveloped by the warmth and comfort of this charming apartment! With a built area of 104 meters, according to cadastre, and 81 useful meters, this home offers you everything you need to live fully. With a total of 4 rooms, two doubles and two singles, each space is designed to provide you comfort and privacy. 104m2 that you can reform to your liking.Upon entering, you will be greeted by a perfectly organized layout that separates the day area and the night area. The spacious outdoor dining room invites you to enjoy unforgettable moments with views of the street and pleasant natural light that illuminates every corner.The independent kitchen, with access to the laundry room, is the ideal place to give free rein to your culinary creativity. In addition, it has 1 full bathroom with a bathtub and four pieces, as well as a guest toilet, for your greatest comfort.Located on a high floor with an elevator, this home stands out for its luminosity and excellent distribution. With a privileged location, it is very well connected to the green line metro, Canyellas metro stop, as well as several bus stops that will take you wherever you need.In addition, its easy access to the Ronda de Dalt allows you to leave Barcelona quickly. And for your daily life, you will find nearby supermarkets and neighborhood stores that will make your life more comfortable and practical. Don't miss this unique opportunity to live in a home that has it all!API 3536 AICAT 11998We offer support throughout the entire buying and selling process so that our clients feel well advised. From the first visit to find your home that fits your needs, the negotiation of prices, contracts, Deed. We are also present in the extras that come with a purchase, such as searching for financing and professionals for the renovations that your new home may need. REAL ESTATE FEES INCLUDED IN THE SALE PRICE *** purchase and sale expenses not included in the price - for more information on expenses consult the gencat website. cat *** IF YOU HAVE A PROPERTY TO SELL OR RENT PLEASE CONTACT US AND WE WILL GUIDE YOU AND ADVISE YOU IN THE PROCESSYou can check our reviews on Google."
104180910,Flat / apartment,calle de l'Agricultura,Sant Martí de Provençals,Barcelona,169000.0,67,,3,1,0,1965.0,True,True,False,False,True,True,False,False,False,False,True,central,gas,,,,"Finques Víctor offers you this fantastic 67 m2 flat, right in front of the Parc de Sant Martí. Located on the ground floor of a building with a lift. It has three bedrooms (one of them double), a kitchen and a bathroom. Large living room of 15 m2 and hall. It also has stoneware floors, natural gas heating and bars on the windows. Perfect to turn it into a home after a small renovation. Do not hesitate to contact us if you have any questions or if you want to arrange a visit."
103757733,Flat / apartment,"rambla de Guipúzcoa, 60",Sant Martí de Provençals,Barcelona,280000.0,97,80.0,3,1,4,1965.0,True,True,False,True,True,True,False,False,False,True,True,individual,natural,132.0,27.0,east,"RESERVED APARTMENTWelcome to this unique opportunity in Rambla Guipuzcoa! This apartment is spacious and bright, perfect for a family. With an unbeatable location, this fourth floor has a large balcony, ideal to enjoy a good cup of coffee or tea in the tranquility of your home. The three bedrooms, two doubles and one almost double, are perfect to accommodate the whole family.The morning sun illuminates the living room, which has direct access to the balcony. The kitchen is spacious and has everything you need to prepare delicious meals. The bathroom has been updated and is in excellent condition. The farm is well preserved and has two elevators, which facilitates access to the apartment.The area is perfect for those looking for comfort and proximity to shops and gyms. In addition, the metro stop is only 25 meters away, which makes transportation an easy task. With 97 m² built and 80 m² useful, this apartment is ideal for a family.This second-hand/to be renovated apartment has built-in wardrobes, which makes storage not a problem. With a year of construction of 1965, this apartment is a unique opportunity to have a property in one of the best areas of the city. The east-west orientation makes natural light a constant in the home and the air conditioning is a plus on hot days. Don't miss the opportunity to visit this apartment and make it yours!"
104201544,Flat / apartment,calle de Menorca,Sant Martí de Provençals,Barcelona,198000.0,74,,3,1,1,,True,False,False,False,True,False,False,False,False,False,False,no,,225.0,175.0,south,"Floor 1st, flat total surface area 74 m², usable floor area 74 m², single bedrooms: 1, double bedrooms: 2, 1 bathrooms, kitchen, state of repair: in good condition, facing southwest, exterior, interior, energy emission rate: G, 175, energy consumption rate: G, 225."
103313238,Flat / apartment,Huelva,Sant Martí de Provençals,Barcelona,335000.0,106,95.0,4,2,4,1965.0,True,True,True,True,True,False,False,False,False,False,True,,,134.0,34.0,east,"At Inmoredes we are pleased to present this charming home for sale with a privileged location in the Sant Martí neighborhood.This apartment, located on Huelva street, has a construction of 106 m², of which, according to the cadastre, 95 m² are usable.The distribution of space is as follows:A spacious and bright living-dining room with access to a balcony that offers unobstructed views.An independent and fully equipped kitchen.A complete bathroom and a toilet.The house has a total of 4 rooms, three of them are double rooms, spacious and comfortable, and one single room.The strategic location of this property allows easy access to all the necessary services. Shops, restaurants, supermarkets, schools and daycares are just a few steps away.In addition, the Sant Martí metro station is just a 2-minute walk away, offering comfortable and autonomous living like never before.Please feel free to contact us for more details or to schedule a showing. We are here to make your dream of owning your own home a reality, offering you financial solutions adapted to your needs.Please feel free to contact us for more details or to schedule a visit.We hope to meet you soon!The order of the calls will be respected."
102860550,Penthouse,calle de Huelva,Sant Martí de Provençals,Barcelona,360000.0,106,,4,1,15,,True,True,False,True,True,False,False,False,False,False,True,individual,natural,999.0,999.0,south,"IMPORTANT! Leave phone number when sending the request.Sant Martí de Provençals / Carrer de Huelva15th floor penthouse apartment with spectacular views of Barcelona, 5m2 balcony, 3 double bedrooms and a small 6m2 room, a double bathroom, large renovated kitchen with access to a fire escape, gas heating, building with double access, 3 elevators, doorman and video surveillance, in front of the Sant Marti de Provençals park, in the same Lidl block, bus stop and 300 meters from the Sant Marti metro, 500 meters from the future Sagrera AVE station and 500 meters from the access to C33 and rounds.Distribution:4 bedroomsSurface 106 m21 bathroomLaundryGeneral characteristics:HeatingFurnishedEnergy certificate:Consumption: G 999 kW h m2 / yearEmissions: G 999 kg CO2 m2 / yearCommunity equipment:Elevator."
104344063,Flat / apartment,calle de la Foneria,La Marina del Port,Barcelona,179000.0,96,,3,1,3,,False,True,False,False,True,False,False,False,False,False,True,,,,,north,"Discover your new home in a privileged location!TECNOCASA is pleased to exclusively present this magnificent home in the Plaza de la Marina! 96m2 house. according to the cadastre to move into, very well preserved, furnished and with appliances included; It offers easy access to a wide range of services, from schools to playgrounds, green areas, pharmacies, CAP, shops, municipal market, supermarkets, downtown you will have excellent public transport options, including metro (L10, L09) FGC and bus.Characteristics of the house:- Spacious 20 m2 living-dining room with views of the interior of a large island- Independent kitchen with access to the gallery, overlooking a large patio, very bright.- Complete bathroom with shower.- 3 generously sized bedrooms (2 of them doubles) and one single.Orientation: NorthIt has:Aluminum carpentryParquet floorsData of interest of the farm:- 3 Elevators.- Estate with concierge serviceThis property is a unique opportunity to create unforgettable memories in your new home.Don't miss the opportunity to live in a space that combines comfort, style and a privileged location!Contact us now for more details and to schedule a visit.Welcome to the home of your dreams!If you wish to visit this property, our agents will inform you in detail and will resolve any questions you may have about it.The price of the house does not include taxes or expenses that affect the sale.We will wait for you!Do you want to know the price of your home?To value a property realistically, you need more than just knowing the zip code. At Tecnocasa we provide you with a personalized study based on real sales in your area.Request your free and non-binding valuation!"
104379051,Flat / apartment,paseo de la Zona Franca,La Marina del Port,Barcelona,250000.0,73,65.0,3,1,1,1970.0,True,True,False,False,True,False,False,False,False,False,True,individual,natural,272.0,57.0,west,"Incredible opportunity to acquire your new home!We present this charming apartment for sale, located in the upper part of the Paseo de la Zona Franca, 1 minute from the City of Justice. This exterior and bright property, located in a building with a lift, offers you comfort and quality of life.With a total area of 73m2 built, this cozy apartment offers you a spacious and bright exterior living room, perfect to enjoy unforgettable moments with family and friends. In addition, it has three bedrooms, two of them also exterior and full of natural light, creating comfortable and cozy spaces to rest.The kitchen, with access to a laundry area, is perfect for cooking lovers, offering a functional and practical space for your daily needs. The apartment also has a complete bathroom and a hall that welcomes you to your new home.This property is in good condition and has double glazed windows, guaranteeing optimal thermal and acoustic insulation. In addition, you will enjoy gas heating by radiators, providing a warm and comfortable atmosphere in all seasons of the year.Do not miss this unique opportunity to live in a space full of comfort and well-being. Come and discover your new home today!At BIBIR we know that the management of residential properties can be complicated and require a lot of time and effort. That is why we specialize in providing comprehensive solutions for the sale management of your property. With BIBIR, you will have the peace of mind of knowing that your property is in good hands and that you will receive a high quality and efficient service.In customer service. It is important to note that the advertised price does not include taxes, notary, agency and other expenses inherent to a sale. These expenses may vary depending on the type of property, location and other factors."
103434944,Flat / apartment,Gran Via de les Corts Catalanes,La Marina del Port,Barcelona,410000.0,107,90.0,4,2,8,1986.0,True,True,False,True,True,False,True,False,False,False,True,individual,natural,192.0,40.0,north,"We present this fantastic apartment, located in one of the best areas of Barcelona, next to Plaza Cerdá and the Courts. The apartment is located in a building from 1986, which is in perfect condition and has all the facilities: elevator, access for people with disabilities, parking space included in the price and a spectacular community area with a playground, swimming pool, changing rooms. and paddle tennis, ping pong and basketball court. An ideal place to enjoy free time with your family and friends.The apartment has an area of 120 m2 and is located on a high floor, which gives it a lot of light and tranquility. It has four bedrooms, two bathrooms, a separate kitchen with laundry room, a living-dining room with a balcony and a hall. The rooms are spacious and exterior, and one of them has an en-suite bathroom. The living-dining room is very cozy and has access to a balcony with views of the street. The kitchen is equipped with all appliances and has space for a table. The apartment is sold in its original condition, which allows you to customize it to your liking.The location of the apartment is unbeatable, since it is surrounded by all kinds of services: public transport, supermarkets, pharmacy, etc. In addition, it is very close to emblematic places of the city, such as the Rambla, the Gothic Quarter or the Port. It is a very well connected area, both by metro and by bus, which will allow you to easily move around the entire city.Don't miss this opportunity to live in a comfortable, spacious apartment with a dream community area. Contact us and we will show you without obligation. You will love this apartment with a communal area in Gran Vía.Contact us!."
103666791,Flat / apartment,Gran Via de les Corts Catalanes,La Marina del Port,Barcelona,410000.0,107,90.0,4,2,8,1986.0,False,True,False,False,True,False,True,False,False,False,True,,,192.0,,,"Fantastic apartment on Gran Vía de les Corts Catalanes, next to Plaza Cerdá, Barcelona Courts, and all kinds of services, public transport, supermarkets, pharmacy, etc. The 1986 property, in perfect condition, does not require ITE until 2031, with access for people with disabilities, a large elevator and a community area, consisting of a playground, a landscaped swimming pool, changing rooms and a sports area with a paddle tennis court, ping pong and basketball. A luxury in the heart of the city. The apartment, located on a high floor, consists of 4 bedrooms (1 double, 1 medium and 2 singles), plus 2 bathrooms, kitchen, gallery and living-dining room. Distributed by a hall next to a single room, giving access to the hallway where another single room is located, a full bathroom with shower, a large independent kitchen, with access to a laundry room and a large living-dining room with access to a balcony, this living room gives us access to Night area with distributor to full bathroom, medium bedroom and double bedroom. It has a parking space included in the price, in the same building. This home offers you all the needs to enjoy as a family a comfortable, spacious home and community area for all members of the family, large and small."
103592589,Flat / apartment,Gernika,La Marina del Port,Barcelona,389000.0,109,96.0,4,2,1,2003.0,True,True,False,True,True,False,True,False,False,True,True,individual,natural,,,south,"Unique apartment in the Llave de Oro area, completely renovated and with an exquisite layout.With 109 meters built, it has 4 exterior rooms and 2 full bathrooms.The large outdoor kitchen is equipped and has an office area and access to the outdoor gallery.The spacious living room has a balcony with spectacular views and exposure to the sun throughout the day.The apartment has parquet imitation porcelain floors, air conditioning and radiator heating throughout the house.In addition, it has electric blinds in the dining room, aluminum carpentry and solid doors in beech wood.It includes a parking space with storage and there is the possibility of acquiring a second space.The property, built in 2003, has access adapted for people with reduced mobility and 2 elevators.Located in a pedestrian street surrounded by green areas and children's gardens, with a wide range of shops in the area."
103474765,Flat / apartment,calle de la Mare de Déu de Port,La Marina del Port,Barcelona,235000.0,79,69.0,2,1,3,1967.0,True,True,True,False,True,False,False,False,False,True,True,individual,,100.0,20.0,,"We present this charming apartment with 2 spacious double bedrooms, designed for those looking for the perfect combination of comfort and style.Located on Mare de Déu del Port street, this bright home offers you a unique living experience in the city.The property has 2 spacious double bedrooms, which provide spaciousness and comfort, providing the perfect space for your moments of rest and relaxation.It also has a dressing room that adds a touch of sophistication and practicality to your daily routine.Organize your clothes and accessories in style in this space designed to meet your needs.The kitchen, the heart of the house, invites you to explore your culinary skills in a modern and functional environment, making every meal a unique experience.In addition to the kitchen, you will have a generous pantry, ideal for storing your provisions and keeping your home organized.The large windows allow natural light to flood every corner of the apartment, creating a warm and welcoming atmosphere at all times.Located on the coveted Mare de Déu del Port street, you will have access to the best amenities in Barcelona, from renowned restaurants to charming parks, all at your fingertips.Discover the harmony between modern design and functionality in this captivating apartment. Don't miss the opportunity to make this place your home. Contact us today for a visit!Mail:Whatsapp:."
103177191,Flat / apartment,"Mare de deu del Port, 281",La Marina del Port,Barcelona,139500.0,79,77.0,3,1,4,,True,True,False,True,True,True,False,False,False,False,True,,,,,,"Opportunity, sale of apartment for INVESTOR in Mare De Deu Del Port street 281. THIS PROPERTY CANNOT BE VISITED, it is currently with a tenant who has a rental contract until February 2025, he is paying a rent of €545.It consists of 77 useful meters, 3 bedrooms, 1 bathroom, balcony, bright and exterior, it is a fourth floor.Farm with elevator.The apartment is to be completely renovated.If you want more information about this property, contact our officesREAL ESTATE CASTILLEJOS."
